Precision: .09, Recall: .90, Average Precision: .50, Reciprocal Rank: 1.00, Precision At Rank 5: .60, Precision At Rank 20: .30
DOCID: CACM-2956, DocREL: true, DocPrecision: 1.00, DocRecall: .10
DOCID: CACM-3105, DocREL: false, DocPrecision: .50, DocRecall: .10
DOCID: CACM-2941, DocREL: true, DocPrecision: .67, DocRecall: .20
DOCID: CACM-2406, DocREL: false, DocPrecision: .50, DocRecall: .20
DOCID: CACM-2651, DocREL: true, DocPrecision: .60, DocRecall: .30
DOCID: CACM-2940, DocREL: true, DocPrecision: .67, DocRecall: .40
DOCID: CACM-1098, DocREL: false, DocPrecision: .57, DocRecall: .40
DOCID: CACM-1588, DocREL: false, DocPrecision: .50, DocRecall: .40
DOCID: CACM-1485, DocREL: false, DocPrecision: .44, DocRecall: .40
DOCID: CACM-2254, DocREL: false, DocPrecision: .40, DocRecall: .40
DOCID: CACM-2705, DocREL: false, DocPrecision: .36, DocRecall: .40
DOCID: CACM-2470, DocREL: false, DocPrecision: .33, DocRecall: .40
DOCID: CACM-2939, DocREL: true, DocPrecision: .38, DocRecall: .50
DOCID: CACM-1366, DocREL: false, DocPrecision: .36, DocRecall: .50
DOCID: CACM-2316, DocREL: false, DocPrecision: .33, DocRecall: .50
DOCID: CACM-1459, DocREL: false, DocPrecision: .31, DocRecall: .50
DOCID: CACM-2265, DocREL: true, DocPrecision: .35, DocRecall: .60
DOCID: CACM-1457, DocREL: false, DocPrecision: .33, DocRecall: .60
DOCID: CACM-2198, DocREL: false, DocPrecision: .32, DocRecall: .60
DOCID: CACM-2051, DocREL: false, DocPrecision: .30, DocRecall: .60
DOCID: CACM-2603, DocREL: false, DocPrecision: .29, DocRecall: .60
DOCID: CACM-2958, DocREL: true, DocPrecision: .32, DocRecall: .70
DOCID: CACM-1678, DocREL: false, DocPrecision: .30, DocRecall: .70
DOCID: CACM-3185, DocREL: false, DocPrecision: .29, DocRecall: .70
DOCID: CACM-2078, DocREL: false, DocPrecision: .28, DocRecall: .70
DOCID: CACM-1835, DocREL: false, DocPrecision: .27, DocRecall: .70
DOCID: CACM-3198, DocREL: false, DocPrecision: .26, DocRecall: .70
DOCID: CACM-2252, DocREL: false, DocPrecision: .25, DocRecall: .70
DOCID: CACM-2645, DocREL: false, DocPrecision: .24, DocRecall: .70
DOCID: CACM-2305, DocREL: false, DocPrecision: .23, DocRecall: .70
DOCID: CACM-2148, DocREL: true, DocPrecision: .26, DocRecall: .80
DOCID: CACM-2295, DocREL: false, DocPrecision: .25, DocRecall: .80
DOCID: CACM-1456, DocREL: false, DocPrecision: .24, DocRecall: .80
DOCID: CACM-1237, DocREL: false, DocPrecision: .24, DocRecall: .80
DOCID: CACM-2060, DocREL: false, DocPrecision: .23, DocRecall: .80
DOCID: CACM-1612, DocREL: false, DocPrecision: .22, DocRecall: .80
