Precision: .04, Recall: 1.00, Average Precision: .48, Reciprocal Rank: 1.00, Precision At Rank 5: .40, Precision At Rank 20: .20
DOCID: CACM-1926, DocREL: true, DocPrecision: 1.00, DocRecall: .25
DOCID: CACM-2501, DocREL: false, DocPrecision: .50, DocRecall: .25
DOCID: CACM-2537, DocREL: false, DocPrecision: .33, DocRecall: .25
DOCID: CACM-1856, DocREL: false, DocPrecision: .25, DocRecall: .25
DOCID: CACM-2786, DocREL: true, DocPrecision: .40, DocRecall: .50
DOCID: CACM-1739, DocREL: false, DocPrecision: .33, DocRecall: .50
DOCID: CACM-0953, DocREL: false, DocPrecision: .29, DocRecall: .50
DOCID: CACM-2947, DocREL: false, DocPrecision: .25, DocRecall: .50
DOCID: CACM-3162, DocREL: false, DocPrecision: .22, DocRecall: .50
DOCID: CACM-2917, DocREL: true, DocPrecision: .30, DocRecall: .75
DOCID: CACM-2050, DocREL: false, DocPrecision: .27, DocRecall: .75
DOCID: CACM-1112, DocREL: false, DocPrecision: .25, DocRecall: .75
DOCID: CACM-2530, DocREL: false, DocPrecision: .23, DocRecall: .75
DOCID: CACM-2341, DocREL: false, DocPrecision: .21, DocRecall: .75
DOCID: CACM-1726, DocREL: false, DocPrecision: .20, DocRecall: .75
DOCID: CACM-2631, DocREL: false, DocPrecision: .19, DocRecall: .75
DOCID: CACM-2746, DocREL: false, DocPrecision: .18, DocRecall: .75
DOCID: CACM-2486, DocREL: true, DocPrecision: .22, DocRecall: 1.00
DOCID: CACM-2035, DocREL: false, DocPrecision: .21, DocRecall: 1.00
DOCID: CACM-2396, DocREL: false, DocPrecision: .20, DocRecall: 1.00
DOCID: CACM-1502, DocREL: false, DocPrecision: .19, DocRecall: 1.00
DOCID: CACM-1616, DocREL: false, DocPrecision: .18, DocRecall: 1.00
DOCID: CACM-2623, DocREL: false, DocPrecision: .17, DocRecall: 1.00
DOCID: CACM-2819, DocREL: false, DocPrecision: .17, DocRecall: 1.00
DOCID: CACM-2299, DocREL: false, DocPrecision: .16, DocRecall: 1.00
DOCID: CACM-1455, DocREL: false, DocPrecision: .15, DocRecall: 1.00
DOCID: CACM-2399, DocREL: false, DocPrecision: .15, DocRecall: 1.00
