Precision: .03, Recall: .23, Average Precision: .45, Reciprocal Rank: 1.00, Precision At Rank 5: .20, Precision At Rank 20: .15
DOCID: CACM-1696, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-0268, DocREL: false, DocPrecision: .50, DocRecall: .08
DOCID: CACM-1540, DocREL: false, DocPrecision: .33, DocRecall: .08
DOCID: CACM-2882, DocREL: false, DocPrecision: .25, DocRecall: .08
DOCID: CACM-1410, DocREL: false, DocPrecision: .20, DocRecall: .08
DOCID: CACM-1194, DocREL: false, DocPrecision: .17, DocRecall: .08
DOCID: CACM-1435, DocREL: false, DocPrecision: .14, DocRecall: .08
DOCID: CACM-2742, DocREL: false, DocPrecision: .12, DocRecall: .08
DOCID: CACM-2535, DocREL: false, DocPrecision: .11, DocRecall: .08
DOCID: CACM-1235, DocREL: false, DocPrecision: .10, DocRecall: .08
DOCID: CACM-1892, DocREL: true, DocPrecision: .18, DocRecall: .15
DOCID: CACM-2767, DocREL: false, DocPrecision: .17, DocRecall: .15
DOCID: CACM-3120, DocREL: false, DocPrecision: .15, DocRecall: .15
DOCID: CACM-1003, DocREL: false, DocPrecision: .14, DocRecall: .15
DOCID: CACM-0020, DocREL: false, DocPrecision: .13, DocRecall: .15
DOCID: CACM-3054, DocREL: false, DocPrecision: .12, DocRecall: .15
DOCID: CACM-1426, DocREL: false, DocPrecision: .12, DocRecall: .15
DOCID: CACM-3078, DocREL: true, DocPrecision: .17, DocRecall: .23
DOCID: CACM-1051, DocREL: false, DocPrecision: .16, DocRecall: .23
DOCID: CACM-2378, DocREL: false, DocPrecision: .15, DocRecall: .23
DOCID: CACM-1475, DocREL: false, DocPrecision: .14, DocRecall: .23
DOCID: CACM-1143, DocREL: false, DocPrecision: .14, DocRecall: .23
DOCID: CACM-1308, DocREL: false, DocPrecision: .13, DocRecall: .23
DOCID: CACM-1262, DocREL: false, DocPrecision: .12, DocRecall: .23
DOCID: CACM-1886, DocREL: false, DocPrecision: .12, DocRecall: .23
DOCID: CACM-3020, DocREL: false, DocPrecision: .12, DocRecall: .23
DOCID: CACM-0293, DocREL: false, DocPrecision: .11, DocRecall: .23
DOCID: CACM-2810, DocREL: false, DocPrecision: .11, DocRecall: .23
DOCID: CACM-0927, DocREL: false, DocPrecision: .10, DocRecall: .23
DOCID: CACM-2376, DocREL: false, DocPrecision: .10, DocRecall: .23
DOCID: CACM-2080, DocREL: false, DocPrecision: .10, DocRecall: .23
DOCID: CACM-2844, DocREL: false, DocPrecision: .09, DocRecall: .23
DOCID: CACM-2453, DocREL: false, DocPrecision: .09, DocRecall: .23
DOCID: CACM-3043, DocREL: false, DocPrecision: .09, DocRecall: .23
DOCID: CACM-0942, DocREL: false, DocPrecision: .09, DocRecall: .23
DOCID: CACM-2312, DocREL: false, DocPrecision: .08, DocRecall: .23
DOCID: CACM-1433, DocREL: false, DocPrecision: .08, DocRecall: .23
DOCID: CACM-1441, DocREL: false, DocPrecision: .08, DocRecall: .23
DOCID: CACM-2912, DocREL: false, DocPrecision: .08, DocRecall: .23
DOCID: CACM-2406, DocREL: false, DocPrecision: .07, DocRecall: .23
DOCID: CACM-1438, DocREL: false, DocPrecision: .07, DocRecall: .23
DOCID: CACM-1028, DocREL: false, DocPrecision: .07, DocRecall: .23
DOCID: CACM-1563, DocREL: false, DocPrecision: .07, DocRecall: .23
DOCID: CACM-2705, DocREL: false, DocPrecision: .07, DocRecall: .23
DOCID: CACM-1748, DocREL: false, DocPrecision: .07, DocRecall: .23
DOCID: CACM-2000, DocREL: false, DocPrecision: .07, DocRecall: .23
DOCID: CACM-0982, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-2342, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-1180, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-2313, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-2320, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-1637, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-1673, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-3031, DocREL: false, DocPrecision: .06, DocRecall: .23
DOCID: CACM-2523, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-0078, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-1587, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-2409, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-1148, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-1233, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-1631, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-1110, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-2845, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-2210, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-1383, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-0617, DocREL: false, DocPrecision: .05, DocRecall: .23
DOCID: CACM-1008, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1048, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-3128, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1052, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-2931, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-2185, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-2092, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1707, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1541, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-3102, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1260, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1382, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-0695, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-0111, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-2438, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1554, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1960, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-2203, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-2701, DocREL: false, DocPrecision: .04, DocRecall: .23
DOCID: CACM-1524, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-1384, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-2836, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-2920, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-1216, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-2823, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-0497, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-3030, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-2616, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-2753, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-1535, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-2953, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-1135, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-2997, DocREL: false, DocPrecision: .03, DocRecall: .23
DOCID: CACM-0412, DocREL: false, DocPrecision: .03, DocRecall: .23
