Precision: .22, Recall: .51, Average Precision: .53, Reciprocal Rank: 1.00, Precision At Rank 5: .60, Precision At Rank 20: .55
DOCID: CACM-1456, DocREL: true, DocPrecision: 1.00, DocRecall: .02
DOCID: CACM-1700, DocREL: true, DocPrecision: 1.00, DocRecall: .05
DOCID: CACM-3087, DocREL: false, DocPrecision: .67, DocRecall: .05
DOCID: CACM-1457, DocREL: true, DocPrecision: .75, DocRecall: .07
DOCID: CACM-1681, DocREL: false, DocPrecision: .60, DocRecall: .07
DOCID: CACM-1855, DocREL: true, DocPrecision: .67, DocRecall: .09
DOCID: CACM-1235, DocREL: true, DocPrecision: .71, DocRecall: .12
DOCID: CACM-2437, DocREL: false, DocPrecision: .62, DocRecall: .12
DOCID: CACM-2127, DocREL: true, DocPrecision: .67, DocRecall: .14
DOCID: CACM-2905, DocREL: true, DocPrecision: .70, DocRecall: .16
DOCID: CACM-1112, DocREL: true, DocPrecision: .73, DocRecall: .19
DOCID: CACM-0944, DocREL: false, DocPrecision: .67, DocRecall: .19
DOCID: CACM-2032, DocREL: true, DocPrecision: .69, DocRecall: .21
DOCID: CACM-2484, DocREL: false, DocPrecision: .64, DocRecall: .21
DOCID: CACM-3134, DocREL: false, DocPrecision: .60, DocRecall: .21
DOCID: CACM-0144, DocREL: false, DocPrecision: .56, DocRecall: .21
DOCID: CACM-2111, DocREL: true, DocPrecision: .59, DocRecall: .23
DOCID: CACM-2203, DocREL: true, DocPrecision: .61, DocRecall: .26
DOCID: CACM-2307, DocREL: false, DocPrecision: .58, DocRecall: .26
DOCID: CACM-3041, DocREL: false, DocPrecision: .55, DocRecall: .26
DOCID: CACM-2846, DocREL: false, DocPrecision: .52, DocRecall: .26
DOCID: CACM-1032, DocREL: false, DocPrecision: .50, DocRecall: .26
DOCID: CACM-2688, DocREL: false, DocPrecision: .48, DocRecall: .26
DOCID: CACM-1699, DocREL: false, DocPrecision: .46, DocRecall: .26
DOCID: CACM-2050, DocREL: false, DocPrecision: .44, DocRecall: .26
DOCID: CACM-1402, DocREL: false, DocPrecision: .42, DocRecall: .26
DOCID: CACM-2141, DocREL: false, DocPrecision: .41, DocRecall: .26
DOCID: CACM-2991, DocREL: true, DocPrecision: .43, DocRecall: .28
DOCID: CACM-2572, DocREL: false, DocPrecision: .41, DocRecall: .28
DOCID: CACM-1665, DocREL: false, DocPrecision: .40, DocRecall: .28
DOCID: CACM-3046, DocREL: false, DocPrecision: .39, DocRecall: .28
DOCID: CACM-1527, DocREL: false, DocPrecision: .38, DocRecall: .28
DOCID: CACM-0440, DocREL: false, DocPrecision: .36, DocRecall: .28
DOCID: CACM-1886, DocREL: false, DocPrecision: .35, DocRecall: .28
DOCID: CACM-1331, DocREL: false, DocPrecision: .34, DocRecall: .28
DOCID: CACM-2623, DocREL: false, DocPrecision: .33, DocRecall: .28
DOCID: CACM-0891, DocREL: false, DocPrecision: .32, DocRecall: .28
DOCID: CACM-1725, DocREL: false, DocPrecision: .32, DocRecall: .28
DOCID: CACM-2532, DocREL: true, DocPrecision: .33, DocRecall: .30
DOCID: CACM-2795, DocREL: false, DocPrecision: .33, DocRecall: .30
DOCID: CACM-1856, DocREL: false, DocPrecision: .32, DocRecall: .30
DOCID: CACM-2631, DocREL: true, DocPrecision: .33, DocRecall: .33
DOCID: CACM-2931, DocREL: false, DocPrecision: .33, DocRecall: .33
DOCID: CACM-2258, DocREL: false, DocPrecision: .32, DocRecall: .33
DOCID: CACM-0695, DocREL: false, DocPrecision: .31, DocRecall: .33
DOCID: CACM-1888, DocREL: false, DocPrecision: .30, DocRecall: .33
DOCID: CACM-1711, DocREL: false, DocPrecision: .30, DocRecall: .33
DOCID: CACM-2033, DocREL: true, DocPrecision: .31, DocRecall: .35
DOCID: CACM-1929, DocREL: false, DocPrecision: .31, DocRecall: .35
DOCID: CACM-2274, DocREL: true, DocPrecision: .32, DocRecall: .37
DOCID: CACM-1236, DocREL: false, DocPrecision: .31, DocRecall: .37
DOCID: CACM-1516, DocREL: false, DocPrecision: .31, DocRecall: .37
DOCID: CACM-2139, DocREL: false, DocPrecision: .30, DocRecall: .37
DOCID: CACM-2923, DocREL: false, DocPrecision: .30, DocRecall: .37
DOCID: CACM-3053, DocREL: true, DocPrecision: .31, DocRecall: .40
DOCID: CACM-2092, DocREL: true, DocPrecision: .32, DocRecall: .42
DOCID: CACM-2559, DocREL: true, DocPrecision: .33, DocRecall: .44
DOCID: CACM-1324, DocREL: true, DocPrecision: .34, DocRecall: .47
DOCID: CACM-2990, DocREL: false, DocPrecision: .34, DocRecall: .47
DOCID: CACM-1486, DocREL: false, DocPrecision: .33, DocRecall: .47
DOCID: CACM-2646, DocREL: false, DocPrecision: .33, DocRecall: .47
DOCID: CACM-1808, DocREL: false, DocPrecision: .32, DocRecall: .47
DOCID: CACM-2046, DocREL: false, DocPrecision: .32, DocRecall: .47
DOCID: CACM-2711, DocREL: false, DocPrecision: .31, DocRecall: .47
DOCID: CACM-1051, DocREL: false, DocPrecision: .31, DocRecall: .47
DOCID: CACM-2519, DocREL: false, DocPrecision: .30, DocRecall: .47
DOCID: CACM-2516, DocREL: false, DocPrecision: .30, DocRecall: .47
DOCID: CACM-2968, DocREL: false, DocPrecision: .29, DocRecall: .47
DOCID: CACM-2987, DocREL: false, DocPrecision: .29, DocRecall: .47
DOCID: CACM-1959, DocREL: false, DocPrecision: .29, DocRecall: .47
DOCID: CACM-2091, DocREL: false, DocPrecision: .28, DocRecall: .47
DOCID: CACM-1652, DocREL: false, DocPrecision: .28, DocRecall: .47
DOCID: CACM-1362, DocREL: false, DocPrecision: .27, DocRecall: .47
DOCID: CACM-1194, DocREL: false, DocPrecision: .27, DocRecall: .47
DOCID: CACM-1514, DocREL: false, DocPrecision: .27, DocRecall: .47
DOCID: CACM-2753, DocREL: false, DocPrecision: .26, DocRecall: .47
DOCID: CACM-1359, DocREL: false, DocPrecision: .26, DocRecall: .47
DOCID: CACM-2412, DocREL: true, DocPrecision: .27, DocRecall: .49
DOCID: CACM-2722, DocREL: false, DocPrecision: .27, DocRecall: .49
DOCID: CACM-2650, DocREL: false, DocPrecision: .26, DocRecall: .49
DOCID: CACM-2267, DocREL: false, DocPrecision: .26, DocRecall: .49
DOCID: CACM-1206, DocREL: false, DocPrecision: .26, DocRecall: .49
DOCID: CACM-2543, DocREL: true, DocPrecision: .27, DocRecall: .51
DOCID: CACM-0651, DocREL: false, DocPrecision: .26, DocRecall: .51
DOCID: CACM-1517, DocREL: false, DocPrecision: .26, DocRecall: .51
DOCID: CACM-1935, DocREL: false, DocPrecision: .26, DocRecall: .51
DOCID: CACM-1916, DocREL: false, DocPrecision: .25, DocRecall: .51
DOCID: CACM-2453, DocREL: false, DocPrecision: .25, DocRecall: .51
DOCID: CACM-2924, DocREL: false, DocPrecision: .25, DocRecall: .51
DOCID: CACM-2883, DocREL: false, DocPrecision: .24, DocRecall: .51
DOCID: CACM-2407, DocREL: false, DocPrecision: .24, DocRecall: .51
DOCID: CACM-1629, DocREL: false, DocPrecision: .24, DocRecall: .51
DOCID: CACM-2819, DocREL: false, DocPrecision: .24, DocRecall: .51
DOCID: CACM-2288, DocREL: false, DocPrecision: .23, DocRecall: .51
DOCID: CACM-3012, DocREL: false, DocPrecision: .23, DocRecall: .51
DOCID: CACM-2160, DocREL: false, DocPrecision: .23, DocRecall: .51
DOCID: CACM-2860, DocREL: false, DocPrecision: .23, DocRecall: .51
DOCID: CACM-2396, DocREL: false, DocPrecision: .22, DocRecall: .51
DOCID: CACM-2372, DocREL: false, DocPrecision: .22, DocRecall: .51
DOCID: CACM-2451, DocREL: false, DocPrecision: .22, DocRecall: .51
