Precision: .06, Recall: .50, Average Precision: .45, Reciprocal Rank: 1.00, Precision At Rank 5: .40, Precision At Rank 20: .20
DOCID: CACM-3128, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-2342, DocREL: false, DocPrecision: .50, DocRecall: .08
DOCID: CACM-3043, DocREL: true, DocPrecision: .67, DocRecall: .17
DOCID: CACM-2377, DocREL: false, DocPrecision: .50, DocRecall: .17
DOCID: CACM-2519, DocREL: false, DocPrecision: .40, DocRecall: .17
DOCID: CACM-2371, DocREL: true, DocPrecision: .50, DocRecall: .25
DOCID: CACM-3141, DocREL: false, DocPrecision: .43, DocRecall: .25
DOCID: CACM-2895, DocREL: false, DocPrecision: .38, DocRecall: .25
DOCID: CACM-1135, DocREL: false, DocPrecision: .33, DocRecall: .25
DOCID: CACM-2376, DocREL: false, DocPrecision: .30, DocRecall: .25
DOCID: CACM-1710, DocREL: false, DocPrecision: .27, DocRecall: .25
DOCID: CACM-2931, DocREL: false, DocPrecision: .25, DocRecall: .25
DOCID: CACM-2939, DocREL: false, DocPrecision: .23, DocRecall: .25
DOCID: CACM-2920, DocREL: false, DocPrecision: .21, DocRecall: .25
DOCID: CACM-2969, DocREL: false, DocPrecision: .20, DocRecall: .25
DOCID: CACM-0527, DocREL: false, DocPrecision: .19, DocRecall: .25
DOCID: CACM-1829, DocREL: false, DocPrecision: .18, DocRecall: .25
DOCID: CACM-3148, DocREL: false, DocPrecision: .17, DocRecall: .25
DOCID: CACM-3082, DocREL: true, DocPrecision: .21, DocRecall: .33
DOCID: CACM-1385, DocREL: false, DocPrecision: .20, DocRecall: .33
DOCID: CACM-1846, DocREL: false, DocPrecision: .19, DocRecall: .33
DOCID: CACM-3103, DocREL: false, DocPrecision: .18, DocRecall: .33
DOCID: CACM-2870, DocREL: false, DocPrecision: .17, DocRecall: .33
DOCID: CACM-2958, DocREL: false, DocPrecision: .17, DocRecall: .33
DOCID: CACM-1198, DocREL: false, DocPrecision: .16, DocRecall: .33
DOCID: CACM-1145, DocREL: false, DocPrecision: .15, DocRecall: .33
DOCID: CACM-2940, DocREL: false, DocPrecision: .15, DocRecall: .33
DOCID: CACM-2912, DocREL: true, DocPrecision: .18, DocRecall: .42
DOCID: CACM-2816, DocREL: false, DocPrecision: .17, DocRecall: .42
DOCID: CACM-1199, DocREL: false, DocPrecision: .17, DocRecall: .42
DOCID: CACM-1748, DocREL: false, DocPrecision: .16, DocRecall: .42
DOCID: CACM-3105, DocREL: false, DocPrecision: .16, DocRecall: .42
DOCID: CACM-2848, DocREL: false, DocPrecision: .15, DocRecall: .42
DOCID: CACM-2378, DocREL: false, DocPrecision: .15, DocRecall: .42
DOCID: CACM-2020, DocREL: false, DocPrecision: .14, DocRecall: .42
DOCID: CACM-2949, DocREL: false, DocPrecision: .14, DocRecall: .42
DOCID: CACM-1272, DocREL: false, DocPrecision: .14, DocRecall: .42
DOCID: CACM-2721, DocREL: false, DocPrecision: .13, DocRecall: .42
DOCID: CACM-2684, DocREL: false, DocPrecision: .13, DocRecall: .42
DOCID: CACM-2080, DocREL: false, DocPrecision: .12, DocRecall: .42
DOCID: CACM-1550, DocREL: false, DocPrecision: .12, DocRecall: .42
DOCID: CACM-2742, DocREL: false, DocPrecision: .12, DocRecall: .42
DOCID: CACM-1681, DocREL: false, DocPrecision: .12, DocRecall: .42
DOCID: CACM-2619, DocREL: false, DocPrecision: .11, DocRecall: .42
DOCID: CACM-3073, DocREL: true, DocPrecision: .13, DocRecall: .50
DOCID: CACM-1485, DocREL: false, DocPrecision: .13, DocRecall: .50
DOCID: CACM-3039, DocREL: false, DocPrecision: .13, DocRecall: .50
DOCID: CACM-1572, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-3013, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-2767, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-2276, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-2320, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-2632, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-0435, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-2546, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-1854, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-1012, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-3049, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-2929, DocREL: false, DocPrecision: .10, DocRecall: .50
