Precision: .08, Recall: .50, Average Precision: .35, Reciprocal Rank: 1.00, Precision At Rank 5: .20, Precision At Rank 20: .25
DOCID: CACM-1947, DocREL: true, DocPrecision: 1.00, DocRecall: .06
DOCID: CACM-3080, DocREL: false, DocPrecision: .50, DocRecall: .06
DOCID: CACM-2253, DocREL: false, DocPrecision: .33, DocRecall: .06
DOCID: CACM-1795, DocREL: false, DocPrecision: .25, DocRecall: .06
DOCID: CACM-2748, DocREL: false, DocPrecision: .20, DocRecall: .06
DOCID: CACM-1223, DocREL: true, DocPrecision: .33, DocRecall: .12
DOCID: CACM-1231, DocREL: true, DocPrecision: .43, DocRecall: .19
DOCID: CACM-2897, DocREL: false, DocPrecision: .38, DocRecall: .19
DOCID: CACM-2858, DocREL: false, DocPrecision: .33, DocRecall: .19
DOCID: CACM-2904, DocREL: false, DocPrecision: .30, DocRecall: .19
DOCID: CACM-2929, DocREL: false, DocPrecision: .27, DocRecall: .19
DOCID: CACM-2491, DocREL: false, DocPrecision: .25, DocRecall: .19
DOCID: CACM-3005, DocREL: false, DocPrecision: .23, DocRecall: .19
DOCID: CACM-1658, DocREL: false, DocPrecision: .21, DocRecall: .19
DOCID: CACM-2495, DocREL: true, DocPrecision: .27, DocRecall: .25
DOCID: CACM-1160, DocREL: false, DocPrecision: .25, DocRecall: .25
DOCID: CACM-3054, DocREL: false, DocPrecision: .24, DocRecall: .25
DOCID: CACM-2616, DocREL: false, DocPrecision: .22, DocRecall: .25
DOCID: CACM-1807, DocREL: true, DocPrecision: .26, DocRecall: .31
DOCID: CACM-3066, DocREL: false, DocPrecision: .25, DocRecall: .31
DOCID: CACM-1564, DocREL: false, DocPrecision: .24, DocRecall: .31
DOCID: CACM-2423, DocREL: false, DocPrecision: .23, DocRecall: .31
DOCID: CACM-1134, DocREL: true, DocPrecision: .26, DocRecall: .38
DOCID: CACM-1676, DocREL: false, DocPrecision: .25, DocRecall: .38
DOCID: CACM-2944, DocREL: false, DocPrecision: .24, DocRecall: .38
DOCID: CACM-3110, DocREL: false, DocPrecision: .23, DocRecall: .38
DOCID: CACM-2701, DocREL: false, DocPrecision: .22, DocRecall: .38
DOCID: CACM-2877, DocREL: false, DocPrecision: .21, DocRecall: .38
DOCID: CACM-3171, DocREL: false, DocPrecision: .21, DocRecall: .38
DOCID: CACM-2411, DocREL: false, DocPrecision: .20, DocRecall: .38
DOCID: CACM-0048, DocREL: false, DocPrecision: .19, DocRecall: .38
DOCID: CACM-2464, DocREL: false, DocPrecision: .19, DocRecall: .38
DOCID: CACM-3125, DocREL: false, DocPrecision: .18, DocRecall: .38
DOCID: CACM-2433, DocREL: false, DocPrecision: .18, DocRecall: .38
DOCID: CACM-1886, DocREL: false, DocPrecision: .17, DocRecall: .38
DOCID: CACM-2834, DocREL: false, DocPrecision: .17, DocRecall: .38
DOCID: CACM-2835, DocREL: false, DocPrecision: .16, DocRecall: .38
DOCID: CACM-2344, DocREL: false, DocPrecision: .16, DocRecall: .38
DOCID: CACM-2888, DocREL: false, DocPrecision: .15, DocRecall: .38
DOCID: CACM-1523, DocREL: false, DocPrecision: .15, DocRecall: .38
DOCID: CACM-0678, DocREL: false, DocPrecision: .15, DocRecall: .38
DOCID: CACM-1542, DocREL: false, DocPrecision: .14, DocRecall: .38
DOCID: CACM-1728, DocREL: false, DocPrecision: .14, DocRecall: .38
DOCID: CACM-3130, DocREL: false, DocPrecision: .14, DocRecall: .38
DOCID: CACM-2107, DocREL: false, DocPrecision: .13, DocRecall: .38
DOCID: CACM-0252, DocREL: false, DocPrecision: .13, DocRecall: .38
DOCID: CACM-1195, DocREL: false, DocPrecision: .13, DocRecall: .38
DOCID: CACM-0123, DocREL: false, DocPrecision: .12, DocRecall: .38
DOCID: CACM-1916, DocREL: false, DocPrecision: .12, DocRecall: .38
DOCID: CACM-1362, DocREL: false, DocPrecision: .12, DocRecall: .38
DOCID: CACM-1275, DocREL: false, DocPrecision: .12, DocRecall: .38
DOCID: CACM-2969, DocREL: false, DocPrecision: .12, DocRecall: .38
DOCID: CACM-1389, DocREL: false, DocPrecision: .11, DocRecall: .38
DOCID: CACM-2290, DocREL: true, DocPrecision: .13, DocRecall: .44
DOCID: CACM-0537, DocREL: false, DocPrecision: .13, DocRecall: .44
DOCID: CACM-2812, DocREL: false, DocPrecision: .12, DocRecall: .44
DOCID: CACM-1973, DocREL: false, DocPrecision: .12, DocRecall: .44
DOCID: CACM-2533, DocREL: false, DocPrecision: .12, DocRecall: .44
DOCID: CACM-2699, DocREL: false, DocPrecision: .12, DocRecall: .44
DOCID: CACM-2680, DocREL: false, DocPrecision: .12, DocRecall: .44
DOCID: CACM-3020, DocREL: false, DocPrecision: .11, DocRecall: .44
DOCID: CACM-2923, DocREL: true, DocPrecision: .13, DocRecall: .50
DOCID: CACM-1331, DocREL: false, DocPrecision: .13, DocRecall: .50
DOCID: CACM-2903, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-1854, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-1871, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-2611, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-2850, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-1204, DocREL: false, DocPrecision: .12, DocRecall: .50
DOCID: CACM-1655, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-2964, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-1154, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-1345, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-0202, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-2836, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-2716, DocREL: false, DocPrecision: .11, DocRecall: .50
DOCID: CACM-1066, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-1974, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-1788, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-2264, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-3018, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-1410, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-2138, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-1756, DocREL: false, DocPrecision: .10, DocRecall: .50
DOCID: CACM-3069, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-2801, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-1652, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-1387, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-0210, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-1402, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-1670, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-2871, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-1232, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-1029, DocREL: false, DocPrecision: .09, DocRecall: .50
DOCID: CACM-1774, DocREL: false, DocPrecision: .08, DocRecall: .50
DOCID: CACM-1065, DocREL: false, DocPrecision: .08, DocRecall: .50
DOCID: CACM-2195, DocREL: false, DocPrecision: .08, DocRecall: .50
DOCID: CACM-0730, DocREL: false, DocPrecision: .08, DocRecall: .50
DOCID: CACM-1162, DocREL: false, DocPrecision: .08, DocRecall: .50
DOCID: CACM-2989, DocREL: false, DocPrecision: .08, DocRecall: .50
