Precision: .17, Recall: .65, Average Precision: .55, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .40
DOCID: CACM-2452, DocREL: true, DocPrecision: 1.00, DocRecall: .04
DOCID: CACM-2765, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-2816, DocREL: true, DocPrecision: 1.00, DocRecall: .12
DOCID: CACM-1976, DocREL: false, DocPrecision: .75, DocRecall: .12
DOCID: CACM-2969, DocREL: true, DocPrecision: .80, DocRecall: .15
DOCID: CACM-3002, DocREL: true, DocPrecision: .83, DocRecall: .19
DOCID: CACM-1412, DocREL: false, DocPrecision: .71, DocRecall: .19
DOCID: CACM-1226, DocREL: false, DocPrecision: .62, DocRecall: .19
DOCID: CACM-2114, DocREL: false, DocPrecision: .56, DocRecall: .19
DOCID: CACM-2437, DocREL: false, DocPrecision: .50, DocRecall: .19
DOCID: CACM-2493, DocREL: true, DocPrecision: .55, DocRecall: .23
DOCID: CACM-1032, DocREL: false, DocPrecision: .50, DocRecall: .23
DOCID: CACM-2926, DocREL: false, DocPrecision: .46, DocRecall: .23
DOCID: CACM-2140, DocREL: true, DocPrecision: .50, DocRecall: .27
DOCID: CACM-2451, DocREL: false, DocPrecision: .47, DocRecall: .27
DOCID: CACM-1194, DocREL: false, DocPrecision: .44, DocRecall: .27
DOCID: CACM-2991, DocREL: false, DocPrecision: .41, DocRecall: .27
DOCID: CACM-2359, DocREL: true, DocPrecision: .44, DocRecall: .31
DOCID: CACM-3089, DocREL: false, DocPrecision: .42, DocRecall: .31
DOCID: CACM-2888, DocREL: false, DocPrecision: .40, DocRecall: .31
DOCID: CACM-2900, DocREL: true, DocPrecision: .43, DocRecall: .35
DOCID: CACM-2631, DocREL: false, DocPrecision: .41, DocRecall: .35
DOCID: CACM-2819, DocREL: false, DocPrecision: .39, DocRecall: .35
DOCID: CACM-1515, DocREL: false, DocPrecision: .38, DocRecall: .35
DOCID: CACM-2860, DocREL: false, DocPrecision: .36, DocRecall: .35
DOCID: CACM-3058, DocREL: true, DocPrecision: .38, DocRecall: .38
DOCID: CACM-2160, DocREL: false, DocPrecision: .37, DocRecall: .38
DOCID: CACM-2688, DocREL: false, DocPrecision: .36, DocRecall: .38
DOCID: CACM-2949, DocREL: false, DocPrecision: .34, DocRecall: .38
DOCID: CACM-2680, DocREL: true, DocPrecision: .37, DocRecall: .42
DOCID: CACM-0944, DocREL: false, DocPrecision: .35, DocRecall: .42
DOCID: CACM-3134, DocREL: false, DocPrecision: .34, DocRecall: .42
DOCID: CACM-0696, DocREL: false, DocPrecision: .33, DocRecall: .42
DOCID: CACM-2032, DocREL: false, DocPrecision: .32, DocRecall: .42
DOCID: CACM-3152, DocREL: true, DocPrecision: .34, DocRecall: .46
DOCID: CACM-2623, DocREL: false, DocPrecision: .33, DocRecall: .46
DOCID: CACM-3137, DocREL: true, DocPrecision: .35, DocRecall: .50
DOCID: CACM-2716, DocREL: true, DocPrecision: .37, DocRecall: .54
DOCID: CACM-3114, DocREL: false, DocPrecision: .36, DocRecall: .54
DOCID: CACM-1267, DocREL: false, DocPrecision: .35, DocRecall: .54
DOCID: CACM-3129, DocREL: true, DocPrecision: .37, DocRecall: .58
DOCID: CACM-0849, DocREL: false, DocPrecision: .36, DocRecall: .58
DOCID: CACM-2424, DocREL: false, DocPrecision: .35, DocRecall: .58
DOCID: CACM-0409, DocREL: false, DocPrecision: .34, DocRecall: .58
DOCID: CACM-1828, DocREL: false, DocPrecision: .33, DocRecall: .58
DOCID: CACM-1959, DocREL: false, DocPrecision: .33, DocRecall: .58
DOCID: CACM-0855, DocREL: false, DocPrecision: .32, DocRecall: .58
DOCID: CACM-2722, DocREL: false, DocPrecision: .31, DocRecall: .58
DOCID: CACM-2669, DocREL: true, DocPrecision: .33, DocRecall: .62
DOCID: CACM-2184, DocREL: false, DocPrecision: .32, DocRecall: .62
DOCID: CACM-2406, DocREL: false, DocPrecision: .31, DocRecall: .62
DOCID: CACM-2978, DocREL: false, DocPrecision: .31, DocRecall: .62
DOCID: CACM-1195, DocREL: false, DocPrecision: .30, DocRecall: .62
DOCID: CACM-2307, DocREL: false, DocPrecision: .30, DocRecall: .62
DOCID: CACM-2951, DocREL: false, DocPrecision: .29, DocRecall: .62
DOCID: CACM-1827, DocREL: false, DocPrecision: .29, DocRecall: .62
DOCID: CACM-2542, DocREL: false, DocPrecision: .28, DocRecall: .62
DOCID: CACM-1719, DocREL: false, DocPrecision: .28, DocRecall: .62
DOCID: CACM-2484, DocREL: false, DocPrecision: .27, DocRecall: .62
DOCID: CACM-2718, DocREL: false, DocPrecision: .27, DocRecall: .62
DOCID: CACM-3147, DocREL: false, DocPrecision: .26, DocRecall: .62
