Precision: .07, Recall: .41, Average Precision: .66, Reciprocal Rank: 1.00, Precision At Rank 5: .60, Precision At Rank 20: .30
DOCID: CACM-2829, DocREL: true, DocPrecision: 1.00, DocRecall: .06
DOCID: CACM-2523, DocREL: true, DocPrecision: 1.00, DocRecall: .12
DOCID: CACM-2325, DocREL: false, DocPrecision: .67, DocRecall: .12
DOCID: CACM-2771, DocREL: true, DocPrecision: .75, DocRecall: .18
DOCID: CACM-2478, DocREL: false, DocPrecision: .60, DocRecall: .18
DOCID: CACM-2751, DocREL: true, DocPrecision: .67, DocRecall: .24
DOCID: CACM-1686, DocREL: false, DocPrecision: .57, DocRecall: .24
DOCID: CACM-2210, DocREL: false, DocPrecision: .50, DocRecall: .24
DOCID: CACM-1002, DocREL: false, DocPrecision: .44, DocRecall: .24
DOCID: CACM-2924, DocREL: true, DocPrecision: .50, DocRecall: .29
DOCID: CACM-2683, DocREL: false, DocPrecision: .45, DocRecall: .29
DOCID: CACM-2687, DocREL: true, DocPrecision: .50, DocRecall: .35
DOCID: CACM-2494, DocREL: false, DocPrecision: .46, DocRecall: .35
DOCID: CACM-0096, DocREL: false, DocPrecision: .43, DocRecall: .35
DOCID: CACM-1653, DocREL: false, DocPrecision: .40, DocRecall: .35
DOCID: CACM-0533, DocREL: false, DocPrecision: .38, DocRecall: .35
DOCID: CACM-3078, DocREL: false, DocPrecision: .35, DocRecall: .35
DOCID: CACM-1473, DocREL: false, DocPrecision: .33, DocRecall: .35
DOCID: CACM-2560, DocREL: false, DocPrecision: .32, DocRecall: .35
DOCID: CACM-2187, DocREL: false, DocPrecision: .30, DocRecall: .35
DOCID: CACM-2848, DocREL: false, DocPrecision: .29, DocRecall: .35
DOCID: CACM-3173, DocREL: false, DocPrecision: .27, DocRecall: .35
DOCID: CACM-1260, DocREL: false, DocPrecision: .26, DocRecall: .35
DOCID: CACM-0322, DocREL: false, DocPrecision: .25, DocRecall: .35
DOCID: CACM-2391, DocREL: false, DocPrecision: .24, DocRecall: .35
DOCID: CACM-0436, DocREL: false, DocPrecision: .23, DocRecall: .35
DOCID: CACM-1771, DocREL: false, DocPrecision: .22, DocRecall: .35
DOCID: CACM-2062, DocREL: false, DocPrecision: .21, DocRecall: .35
DOCID: CACM-1679, DocREL: false, DocPrecision: .21, DocRecall: .35
DOCID: CACM-1809, DocREL: false, DocPrecision: .20, DocRecall: .35
DOCID: CACM-1208, DocREL: false, DocPrecision: .19, DocRecall: .35
DOCID: CACM-1214, DocREL: false, DocPrecision: .19, DocRecall: .35
DOCID: CACM-2580, DocREL: false, DocPrecision: .18, DocRecall: .35
DOCID: CACM-3003, DocREL: false, DocPrecision: .18, DocRecall: .35
DOCID: CACM-0940, DocREL: false, DocPrecision: .17, DocRecall: .35
DOCID: CACM-2004, DocREL: true, DocPrecision: .19, DocRecall: .41
DOCID: CACM-1003, DocREL: false, DocPrecision: .19, DocRecall: .41
DOCID: CACM-3117, DocREL: false, DocPrecision: .18, DocRecall: .41
DOCID: CACM-1720, DocREL: false, DocPrecision: .18, DocRecall: .41
DOCID: CACM-3050, DocREL: false, DocPrecision: .17, DocRecall: .41
DOCID: CACM-1172, DocREL: false, DocPrecision: .17, DocRecall: .41
DOCID: CACM-1188, DocREL: false, DocPrecision: .17, DocRecall: .41
DOCID: CACM-1383, DocREL: false, DocPrecision: .16, DocRecall: .41
DOCID: CACM-2383, DocREL: false, DocPrecision: .16, DocRecall: .41
DOCID: CACM-1183, DocREL: false, DocPrecision: .16, DocRecall: .41
DOCID: CACM-1445, DocREL: false, DocPrecision: .15, DocRecall: .41
DOCID: CACM-0525, DocREL: false, DocPrecision: .15, DocRecall: .41
DOCID: CACM-1001, DocREL: false, DocPrecision: .15, DocRecall: .41
DOCID: CACM-2538, DocREL: false, DocPrecision: .14, DocRecall: .41
DOCID: CACM-1764, DocREL: false, DocPrecision: .14, DocRecall: .41
DOCID: CACM-1366, DocREL: false, DocPrecision: .14, DocRecall: .41
DOCID: CACM-3010, DocREL: false, DocPrecision: .13, DocRecall: .41
DOCID: CACM-2322, DocREL: false, DocPrecision: .13, DocRecall: .41
DOCID: CACM-2105, DocREL: false, DocPrecision: .13, DocRecall: .41
DOCID: CACM-1325, DocREL: false, DocPrecision: .13, DocRecall: .41
DOCID: CACM-0464, DocREL: false, DocPrecision: .12, DocRecall: .41
DOCID: CACM-1927, DocREL: false, DocPrecision: .12, DocRecall: .41
DOCID: CACM-2535, DocREL: false, DocPrecision: .12, DocRecall: .41
DOCID: CACM-1543, DocREL: false, DocPrecision: .12, DocRecall: .41
DOCID: CACM-1306, DocREL: false, DocPrecision: .12, DocRecall: .41
DOCID: CACM-1654, DocREL: false, DocPrecision: .11, DocRecall: .41
DOCID: CACM-1741, DocREL: false, DocPrecision: .11, DocRecall: .41
DOCID: CACM-0931, DocREL: false, DocPrecision: .11, DocRecall: .41
DOCID: CACM-1030, DocREL: false, DocPrecision: .11, DocRecall: .41
DOCID: CACM-2852, DocREL: false, DocPrecision: .11, DocRecall: .41
DOCID: CACM-2812, DocREL: false, DocPrecision: .11, DocRecall: .41
DOCID: CACM-0678, DocREL: false, DocPrecision: .10, DocRecall: .41
DOCID: CACM-1735, DocREL: false, DocPrecision: .10, DocRecall: .41
DOCID: CACM-0962, DocREL: false, DocPrecision: .10, DocRecall: .41
DOCID: CACM-1590, DocREL: false, DocPrecision: .10, DocRecall: .41
DOCID: CACM-0095, DocREL: false, DocPrecision: .10, DocRecall: .41
DOCID: CACM-1890, DocREL: false, DocPrecision: .10, DocRecall: .41
