Precision: .07, Recall: .64, Average Precision: .52, Reciprocal Rank: 1.00, Precision At Rank 5: .40, Precision At Rank 20: .25
DOCID: CACM-1158, DocREL: true, DocPrecision: 1.00, DocRecall: .09
DOCID: CACM-2895, DocREL: false, DocPrecision: .50, DocRecall: .09
DOCID: CACM-1471, DocREL: true, DocPrecision: .67, DocRecall: .18
DOCID: CACM-2714, DocREL: false, DocPrecision: .50, DocRecall: .18
DOCID: CACM-3075, DocREL: false, DocPrecision: .40, DocRecall: .18
DOCID: CACM-2433, DocREL: true, DocPrecision: .50, DocRecall: .27
DOCID: CACM-1262, DocREL: true, DocPrecision: .57, DocRecall: .36
DOCID: CACM-1959, DocREL: false, DocPrecision: .50, DocRecall: .36
DOCID: CACM-3156, DocREL: false, DocPrecision: .44, DocRecall: .36
DOCID: CACM-1468, DocREL: false, DocPrecision: .40, DocRecall: .36
DOCID: CACM-3059, DocREL: false, DocPrecision: .36, DocRecall: .36
DOCID: CACM-2723, DocREL: false, DocPrecision: .33, DocRecall: .36
DOCID: CACM-2685, DocREL: true, DocPrecision: .38, DocRecall: .45
DOCID: CACM-2570, DocREL: false, DocPrecision: .36, DocRecall: .45
DOCID: CACM-1160, DocREL: false, DocPrecision: .33, DocRecall: .45
DOCID: CACM-1795, DocREL: false, DocPrecision: .31, DocRecall: .45
DOCID: CACM-2898, DocREL: false, DocPrecision: .29, DocRecall: .45
DOCID: CACM-2896, DocREL: false, DocPrecision: .28, DocRecall: .45
DOCID: CACM-1542, DocREL: false, DocPrecision: .26, DocRecall: .45
DOCID: CACM-1614, DocREL: false, DocPrecision: .25, DocRecall: .45
DOCID: CACM-1811, DocREL: true, DocPrecision: .29, DocRecall: .55
DOCID: CACM-1601, DocREL: false, DocPrecision: .27, DocRecall: .55
DOCID: CACM-2727, DocREL: false, DocPrecision: .26, DocRecall: .55
DOCID: CACM-2401, DocREL: false, DocPrecision: .25, DocRecall: .55
DOCID: CACM-0082, DocREL: false, DocPrecision: .24, DocRecall: .55
DOCID: CACM-2838, DocREL: false, DocPrecision: .23, DocRecall: .55
DOCID: CACM-3080, DocREL: false, DocPrecision: .22, DocRecall: .55
DOCID: CACM-1603, DocREL: false, DocPrecision: .21, DocRecall: .55
DOCID: CACM-1591, DocREL: false, DocPrecision: .21, DocRecall: .55
DOCID: CACM-1825, DocREL: false, DocPrecision: .20, DocRecall: .55
DOCID: CACM-2138, DocREL: false, DocPrecision: .19, DocRecall: .55
DOCID: CACM-1939, DocREL: false, DocPrecision: .19, DocRecall: .55
DOCID: CACM-1855, DocREL: false, DocPrecision: .18, DocRecall: .55
DOCID: CACM-2175, DocREL: true, DocPrecision: .21, DocRecall: .64
DOCID: CACM-2785, DocREL: false, DocPrecision: .20, DocRecall: .64
DOCID: CACM-2645, DocREL: false, DocPrecision: .19, DocRecall: .64
DOCID: CACM-1523, DocREL: false, DocPrecision: .19, DocRecall: .64
DOCID: CACM-2534, DocREL: false, DocPrecision: .18, DocRecall: .64
DOCID: CACM-2865, DocREL: false, DocPrecision: .18, DocRecall: .64
DOCID: CACM-1828, DocREL: false, DocPrecision: .17, DocRecall: .64
DOCID: CACM-1389, DocREL: false, DocPrecision: .17, DocRecall: .64
DOCID: CACM-2289, DocREL: false, DocPrecision: .17, DocRecall: .64
DOCID: CACM-2423, DocREL: false, DocPrecision: .16, DocRecall: .64
DOCID: CACM-3189, DocREL: false, DocPrecision: .16, DocRecall: .64
DOCID: CACM-3005, DocREL: false, DocPrecision: .16, DocRecall: .64
DOCID: CACM-1747, DocREL: false, DocPrecision: .15, DocRecall: .64
DOCID: CACM-2195, DocREL: false, DocPrecision: .15, DocRecall: .64
DOCID: CACM-2906, DocREL: false, DocPrecision: .15, DocRecall: .64
DOCID: CACM-1252, DocREL: false, DocPrecision: .14, DocRecall: .64
DOCID: CACM-2266, DocREL: false, DocPrecision: .14, DocRecall: .64
DOCID: CACM-1564, DocREL: false, DocPrecision: .14, DocRecall: .64
DOCID: CACM-1195, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-0855, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-1302, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-1680, DocREL: false, DocPrecision: .13, DocRecall: .64
DOCID: CACM-0670, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-2147, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-1162, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-1549, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-1937, DocREL: false, DocPrecision: .12, DocRecall: .64
DOCID: CACM-1665, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-2299, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-1957, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-0950, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-3087, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-1902, DocREL: false, DocPrecision: .11, DocRecall: .64
DOCID: CACM-2092, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-2314, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1719, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1424, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1455, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-2897, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1569, DocREL: false, DocPrecision: .10, DocRecall: .64
DOCID: CACM-1659, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-0987, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-2851, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-0637, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-1485, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-2717, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-2178, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-1827, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-0975, DocREL: false, DocPrecision: .09, DocRecall: .64
DOCID: CACM-1255, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2497, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-1348, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-1465, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2786, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2217, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2341, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-1204, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2748, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-1824, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2064, DocREL: false, DocPrecision: .08, DocRecall: .64
DOCID: CACM-2999, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-1108, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-2620, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-1012, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-2819, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-2050, DocREL: false, DocPrecision: .07, DocRecall: .64
DOCID: CACM-0303, DocREL: false, DocPrecision: .07, DocRecall: .64
