Precision: .05, Recall: .42, Average Precision: .52, Reciprocal Rank: 1.00, Precision At Rank 5: .40, Precision At Rank 20: .20
DOCID: CACM-2265, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-2958, DocREL: false, DocPrecision: .50, DocRecall: .08
DOCID: CACM-3105, DocREL: false, DocPrecision: .33, DocRecall: .08
DOCID: CACM-2956, DocREL: false, DocPrecision: .25, DocRecall: .08
DOCID: CACM-2651, DocREL: true, DocPrecision: .40, DocRecall: .17
DOCID: CACM-2632, DocREL: true, DocPrecision: .50, DocRecall: .25
DOCID: CACM-3031, DocREL: false, DocPrecision: .43, DocRecall: .25
DOCID: CACM-2941, DocREL: true, DocPrecision: .50, DocRecall: .33
DOCID: CACM-1768, DocREL: false, DocPrecision: .44, DocRecall: .33
DOCID: CACM-1847, DocREL: false, DocPrecision: .40, DocRecall: .33
DOCID: CACM-2470, DocREL: false, DocPrecision: .36, DocRecall: .33
DOCID: CACM-1625, DocREL: false, DocPrecision: .33, DocRecall: .33
DOCID: CACM-2341, DocREL: false, DocPrecision: .31, DocRecall: .33
DOCID: CACM-2184, DocREL: false, DocPrecision: .29, DocRecall: .33
DOCID: CACM-1474, DocREL: false, DocPrecision: .27, DocRecall: .33
DOCID: CACM-0867, DocREL: false, DocPrecision: .25, DocRecall: .33
DOCID: CACM-3103, DocREL: false, DocPrecision: .24, DocRecall: .33
DOCID: CACM-1398, DocREL: false, DocPrecision: .22, DocRecall: .33
DOCID: CACM-0982, DocREL: false, DocPrecision: .21, DocRecall: .33
DOCID: CACM-2940, DocREL: false, DocPrecision: .20, DocRecall: .33
DOCID: CACM-3002, DocREL: false, DocPrecision: .19, DocRecall: .33
DOCID: CACM-2289, DocREL: false, DocPrecision: .18, DocRecall: .33
DOCID: CACM-1827, DocREL: false, DocPrecision: .17, DocRecall: .33
DOCID: CACM-2939, DocREL: true, DocPrecision: .21, DocRecall: .42
DOCID: CACM-2794, DocREL: false, DocPrecision: .20, DocRecall: .42
DOCID: CACM-3128, DocREL: false, DocPrecision: .19, DocRecall: .42
DOCID: CACM-2178, DocREL: false, DocPrecision: .19, DocRecall: .42
DOCID: CACM-2060, DocREL: false, DocPrecision: .18, DocRecall: .42
DOCID: CACM-3048, DocREL: false, DocPrecision: .17, DocRecall: .42
DOCID: CACM-2560, DocREL: false, DocPrecision: .17, DocRecall: .42
DOCID: CACM-1543, DocREL: false, DocPrecision: .16, DocRecall: .42
DOCID: CACM-3082, DocREL: false, DocPrecision: .16, DocRecall: .42
DOCID: CACM-3142, DocREL: false, DocPrecision: .15, DocRecall: .42
DOCID: CACM-1844, DocREL: false, DocPrecision: .15, DocRecall: .42
DOCID: CACM-0849, DocREL: false, DocPrecision: .14, DocRecall: .42
DOCID: CACM-0671, DocREL: false, DocPrecision: .14, DocRecall: .42
DOCID: CACM-0243, DocREL: false, DocPrecision: .14, DocRecall: .42
