Precision: .19, Recall: .37, Average Precision: .55, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .45
DOCID: CACM-2318, DocREL: true, DocPrecision: 1.00, DocRecall: .02
DOCID: CACM-1653, DocREL: true, DocPrecision: 1.00, DocRecall: .04
DOCID: CACM-2984, DocREL: true, DocPrecision: 1.00, DocRecall: .06
DOCID: CACM-3119, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-2542, DocREL: false, DocPrecision: .80, DocRecall: .08
DOCID: CACM-2319, DocREL: true, DocPrecision: .83, DocRecall: .10
DOCID: CACM-2268, DocREL: false, DocPrecision: .71, DocRecall: .10
DOCID: CACM-3070, DocREL: false, DocPrecision: .62, DocRecall: .10
DOCID: CACM-2812, DocREL: false, DocPrecision: .56, DocRecall: .10
DOCID: CACM-3089, DocREL: true, DocPrecision: .60, DocRecall: .12
DOCID: CACM-2882, DocREL: false, DocPrecision: .55, DocRecall: .12
DOCID: CACM-1938, DocREL: false, DocPrecision: .50, DocRecall: .12
DOCID: CACM-3048, DocREL: true, DocPrecision: .54, DocRecall: .14
DOCID: CACM-2741, DocREL: true, DocPrecision: .57, DocRecall: .16
DOCID: CACM-2951, DocREL: false, DocPrecision: .53, DocRecall: .16
DOCID: CACM-2634, DocREL: false, DocPrecision: .50, DocRecall: .16
DOCID: CACM-2894, DocREL: false, DocPrecision: .47, DocRecall: .16
DOCID: CACM-2522, DocREL: false, DocPrecision: .44, DocRecall: .16
DOCID: CACM-1719, DocREL: true, DocPrecision: .47, DocRecall: .18
DOCID: CACM-2990, DocREL: false, DocPrecision: .45, DocRecall: .18
DOCID: CACM-1908, DocREL: false, DocPrecision: .43, DocRecall: .18
DOCID: CACM-1267, DocREL: false, DocPrecision: .41, DocRecall: .18
DOCID: CACM-2988, DocREL: true, DocPrecision: .43, DocRecall: .20
DOCID: CACM-2298, DocREL: false, DocPrecision: .42, DocRecall: .20
DOCID: CACM-2452, DocREL: true, DocPrecision: .44, DocRecall: .22
DOCID: CACM-1827, DocREL: false, DocPrecision: .42, DocRecall: .22
DOCID: CACM-2571, DocREL: false, DocPrecision: .41, DocRecall: .22
DOCID: CACM-1030, DocREL: false, DocPrecision: .39, DocRecall: .22
DOCID: CACM-2151, DocREL: false, DocPrecision: .38, DocRecall: .22
DOCID: CACM-2017, DocREL: false, DocPrecision: .37, DocRecall: .22
DOCID: CACM-1750, DocREL: false, DocPrecision: .35, DocRecall: .22
DOCID: CACM-2535, DocREL: true, DocPrecision: .38, DocRecall: .24
DOCID: CACM-2798, DocREL: true, DocPrecision: .39, DocRecall: .25
DOCID: CACM-1347, DocREL: false, DocPrecision: .38, DocRecall: .25
DOCID: CACM-1728, DocREL: false, DocPrecision: .37, DocRecall: .25
DOCID: CACM-1518, DocREL: true, DocPrecision: .39, DocRecall: .27
DOCID: CACM-1032, DocREL: false, DocPrecision: .38, DocRecall: .27
DOCID: CACM-0096, DocREL: false, DocPrecision: .37, DocRecall: .27
DOCID: CACM-1270, DocREL: false, DocPrecision: .36, DocRecall: .27
DOCID: CACM-2892, DocREL: false, DocPrecision: .35, DocRecall: .27
DOCID: CACM-2967, DocREL: false, DocPrecision: .34, DocRecall: .27
DOCID: CACM-2317, DocREL: false, DocPrecision: .33, DocRecall: .27
DOCID: CACM-1805, DocREL: true, DocPrecision: .35, DocRecall: .29
DOCID: CACM-1699, DocREL: false, DocPrecision: .34, DocRecall: .29
DOCID: CACM-2852, DocREL: false, DocPrecision: .33, DocRecall: .29
DOCID: CACM-3136, DocREL: false, DocPrecision: .33, DocRecall: .29
DOCID: CACM-3028, DocREL: false, DocPrecision: .32, DocRecall: .29
DOCID: CACM-1689, DocREL: false, DocPrecision: .31, DocRecall: .29
DOCID: CACM-2886, DocREL: false, DocPrecision: .31, DocRecall: .29
DOCID: CACM-2344, DocREL: false, DocPrecision: .30, DocRecall: .29
DOCID: CACM-0893, DocREL: false, DocPrecision: .29, DocRecall: .29
DOCID: CACM-1940, DocREL: false, DocPrecision: .29, DocRecall: .29
DOCID: CACM-3072, DocREL: false, DocPrecision: .28, DocRecall: .29
DOCID: CACM-0436, DocREL: false, DocPrecision: .28, DocRecall: .29
DOCID: CACM-1247, DocREL: false, DocPrecision: .27, DocRecall: .29
DOCID: CACM-2765, DocREL: true, DocPrecision: .29, DocRecall: .31
DOCID: CACM-1931, DocREL: false, DocPrecision: .28, DocRecall: .31
DOCID: CACM-1620, DocREL: false, DocPrecision: .28, DocRecall: .31
DOCID: CACM-2375, DocREL: false, DocPrecision: .27, DocRecall: .31
DOCID: CACM-2016, DocREL: false, DocPrecision: .27, DocRecall: .31
