Precision: .10, Recall: .83, Average Precision: .74, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .45
DOCID: CACM-2973, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-3075, DocREL: true, DocPrecision: 1.00, DocRecall: .17
DOCID: CACM-2266, DocREL: true, DocPrecision: 1.00, DocRecall: .25
DOCID: CACM-2714, DocREL: true, DocPrecision: 1.00, DocRecall: .33
DOCID: CACM-2685, DocREL: false, DocPrecision: .80, DocRecall: .33
DOCID: CACM-1601, DocREL: true, DocPrecision: .83, DocRecall: .42
DOCID: CACM-3156, DocREL: true, DocPrecision: .86, DocRecall: .50
DOCID: CACM-1158, DocREL: false, DocPrecision: .75, DocRecall: .50
DOCID: CACM-1262, DocREL: false, DocPrecision: .67, DocRecall: .50
DOCID: CACM-2896, DocREL: false, DocPrecision: .60, DocRecall: .50
DOCID: CACM-0950, DocREL: false, DocPrecision: .55, DocRecall: .50
DOCID: CACM-1795, DocREL: true, DocPrecision: .58, DocRecall: .58
DOCID: CACM-1468, DocREL: false, DocPrecision: .54, DocRecall: .58
DOCID: CACM-2785, DocREL: false, DocPrecision: .50, DocRecall: .58
DOCID: CACM-3059, DocREL: false, DocPrecision: .47, DocRecall: .58
DOCID: CACM-2557, DocREL: true, DocPrecision: .50, DocRecall: .67
DOCID: CACM-2895, DocREL: false, DocPrecision: .47, DocRecall: .67
DOCID: CACM-2570, DocREL: false, DocPrecision: .44, DocRecall: .67
DOCID: CACM-2289, DocREL: true, DocPrecision: .47, DocRecall: .75
DOCID: CACM-1302, DocREL: false, DocPrecision: .45, DocRecall: .75
DOCID: CACM-2700, DocREL: false, DocPrecision: .43, DocRecall: .75
DOCID: CACM-1828, DocREL: false, DocPrecision: .41, DocRecall: .75
DOCID: CACM-2342, DocREL: false, DocPrecision: .39, DocRecall: .75
DOCID: CACM-2433, DocREL: false, DocPrecision: .38, DocRecall: .75
DOCID: CACM-2401, DocREL: false, DocPrecision: .36, DocRecall: .75
DOCID: CACM-2838, DocREL: false, DocPrecision: .35, DocRecall: .75
DOCID: CACM-2865, DocREL: false, DocPrecision: .33, DocRecall: .75
DOCID: CACM-1569, DocREL: false, DocPrecision: .32, DocRecall: .75
DOCID: CACM-2851, DocREL: false, DocPrecision: .31, DocRecall: .75
DOCID: CACM-2195, DocREL: false, DocPrecision: .30, DocRecall: .75
DOCID: CACM-1957, DocREL: false, DocPrecision: .29, DocRecall: .75
DOCID: CACM-0141, DocREL: false, DocPrecision: .28, DocRecall: .75
DOCID: CACM-3073, DocREL: false, DocPrecision: .27, DocRecall: .75
DOCID: CACM-0392, DocREL: false, DocPrecision: .26, DocRecall: .75
DOCID: CACM-1536, DocREL: false, DocPrecision: .26, DocRecall: .75
DOCID: CACM-1747, DocREL: false, DocPrecision: .25, DocRecall: .75
DOCID: CACM-1471, DocREL: false, DocPrecision: .24, DocRecall: .75
DOCID: CACM-2175, DocREL: false, DocPrecision: .24, DocRecall: .75
DOCID: CACM-1846, DocREL: false, DocPrecision: .23, DocRecall: .75
DOCID: CACM-2080, DocREL: false, DocPrecision: .23, DocRecall: .75
DOCID: CACM-2182, DocREL: false, DocPrecision: .22, DocRecall: .75
DOCID: CACM-0320, DocREL: false, DocPrecision: .21, DocRecall: .75
DOCID: CACM-2114, DocREL: false, DocPrecision: .21, DocRecall: .75
DOCID: CACM-1554, DocREL: false, DocPrecision: .20, DocRecall: .75
DOCID: CACM-2898, DocREL: false, DocPrecision: .20, DocRecall: .75
DOCID: CACM-1008, DocREL: false, DocPrecision: .20, DocRecall: .75
DOCID: CACM-1603, DocREL: false, DocPrecision: .19, DocRecall: .75
DOCID: CACM-1411, DocREL: false, DocPrecision: .19, DocRecall: .75
DOCID: CACM-2723, DocREL: false, DocPrecision: .18, DocRecall: .75
DOCID: CACM-1613, DocREL: false, DocPrecision: .18, DocRecall: .75
DOCID: CACM-1200, DocREL: false, DocPrecision: .18, DocRecall: .75
DOCID: CACM-2727, DocREL: false, DocPrecision: .17, DocRecall: .75
DOCID: CACM-2692, DocREL: false, DocPrecision: .17, DocRecall: .75
DOCID: CACM-1959, DocREL: false, DocPrecision: .17, DocRecall: .75
DOCID: CACM-3166, DocREL: false, DocPrecision: .16, DocRecall: .75
DOCID: CACM-3044, DocREL: false, DocPrecision: .16, DocRecall: .75
DOCID: CACM-2740, DocREL: false, DocPrecision: .16, DocRecall: .75
DOCID: CACM-2263, DocREL: false, DocPrecision: .16, DocRecall: .75
DOCID: CACM-2884, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-2376, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-1409, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-3175, DocREL: false, DocPrecision: .15, DocRecall: .75
DOCID: CACM-2767, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-2819, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-2514, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-2490, DocREL: false, DocPrecision: .14, DocRecall: .75
DOCID: CACM-2950, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-2630, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-1145, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-1341, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-3131, DocREL: false, DocPrecision: .13, DocRecall: .75
DOCID: CACM-1928, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-1854, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-1171, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-1551, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2967, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2337, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-2454, DocREL: false, DocPrecision: .12, DocRecall: .75
DOCID: CACM-3187, DocREL: false, DocPrecision: .11, DocRecall: .75
DOCID: CACM-2426, DocREL: false, DocPrecision: .11, DocRecall: .75
DOCID: CACM-1658, DocREL: false, DocPrecision: .11, DocRecall: .75
DOCID: CACM-2515, DocREL: false, DocPrecision: .11, DocRecall: .75
DOCID: CACM-1325, DocREL: false, DocPrecision: .11, DocRecall: .75
DOCID: CACM-2081, DocREL: false, DocPrecision: .11, DocRecall: .75
DOCID: CACM-1960, DocREL: false, DocPrecision: .11, DocRecall: .75
DOCID: CACM-2273, DocREL: false, DocPrecision: .10, DocRecall: .75
DOCID: CACM-2283, DocREL: false, DocPrecision: .10, DocRecall: .75
DOCID: CACM-2679, DocREL: false, DocPrecision: .10, DocRecall: .75
DOCID: CACM-2135, DocREL: false, DocPrecision: .10, DocRecall: .75
DOCID: CACM-2325, DocREL: false, DocPrecision: .10, DocRecall: .75
DOCID: CACM-1811, DocREL: true, DocPrecision: .11, DocRecall: .83
DOCID: CACM-2627, DocREL: false, DocPrecision: .11, DocRecall: .83
