Precision: .03, Recall: 1.00, Average Precision: .59, Reciprocal Rank: 1.00, Precision At Rank 5: .40, Precision At Rank 20: .10
DOCID: CACM-2695, DocREL: true, DocPrecision: 1.00, DocRecall: .33
DOCID: CACM-2769, DocREL: false, DocPrecision: .50, DocRecall: .33
DOCID: CACM-2986, DocREL: true, DocPrecision: .67, DocRecall: .67
DOCID: CACM-2199, DocREL: false, DocPrecision: .50, DocRecall: .67
DOCID: CACM-2506, DocREL: false, DocPrecision: .40, DocRecall: .67
DOCID: CACM-2780, DocREL: false, DocPrecision: .33, DocRecall: .67
DOCID: CACM-2442, DocREL: false, DocPrecision: .29, DocRecall: .67
DOCID: CACM-2630, DocREL: false, DocPrecision: .25, DocRecall: .67
DOCID: CACM-2405, DocREL: false, DocPrecision: .22, DocRecall: .67
DOCID: CACM-2490, DocREL: false, DocPrecision: .20, DocRecall: .67
DOCID: CACM-2289, DocREL: false, DocPrecision: .18, DocRecall: .67
DOCID: CACM-2177, DocREL: false, DocPrecision: .17, DocRecall: .67
DOCID: CACM-2052, DocREL: false, DocPrecision: .15, DocRecall: .67
DOCID: CACM-2172, DocREL: false, DocPrecision: .14, DocRecall: .67
DOCID: CACM-2368, DocREL: false, DocPrecision: .13, DocRecall: .67
DOCID: CACM-2763, DocREL: false, DocPrecision: .12, DocRecall: .67
DOCID: CACM-3139, DocREL: false, DocPrecision: .12, DocRecall: .67
DOCID: CACM-2430, DocREL: false, DocPrecision: .11, DocRecall: .67
DOCID: CACM-2290, DocREL: false, DocPrecision: .11, DocRecall: .67
DOCID: CACM-3156, DocREL: false, DocPrecision: .10, DocRecall: .67
DOCID: CACM-2934, DocREL: false, DocPrecision: .10, DocRecall: .67
DOCID: CACM-2752, DocREL: false, DocPrecision: .09, DocRecall: .67
DOCID: CACM-3176, DocREL: false, DocPrecision: .09, DocRecall: .67
DOCID: CACM-1961, DocREL: false, DocPrecision: .08, DocRecall: .67
DOCID: CACM-1504, DocREL: false, DocPrecision: .08, DocRecall: .67
DOCID: CACM-1481, DocREL: false, DocPrecision: .08, DocRecall: .67
DOCID: CACM-2461, DocREL: false, DocPrecision: .07, DocRecall: .67
DOCID: CACM-1847, DocREL: false, DocPrecision: .07, DocRecall: .67
DOCID: CACM-2484, DocREL: false, DocPrecision: .07, DocRecall: .67
DOCID: CACM-1563, DocREL: true, DocPrecision: .10, DocRecall: 1.00
DOCID: CACM-2790, DocREL: false, DocPrecision: .10, DocRecall: 1.00
DOCID: CACM-2161, DocREL: false, DocPrecision: .09, DocRecall: 1.00
DOCID: CACM-1983, DocREL: false, DocPrecision: .09, DocRecall: 1.00
DOCID: CACM-1822, DocREL: false, DocPrecision: .09, DocRecall: 1.00
DOCID: CACM-2015, DocREL: false, DocPrecision: .09, DocRecall: 1.00
DOCID: CACM-2619, DocREL: false, DocPrecision: .08, DocRecall: 1.00
DOCID: CACM-2980, DocREL: false, DocPrecision: .08, DocRecall: 1.00
DOCID: CACM-2059, DocREL: false, DocPrecision: .08, DocRecall: 1.00
DOCID: CACM-2444, DocREL: false, DocPrecision: .08, DocRecall: 1.00
DOCID: CACM-2081, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-1925, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-2877, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-0661, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-3018, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-2178, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-2883, DocREL: false, DocPrecision: .07, DocRecall: 1.00
DOCID: CACM-1457, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-2701, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-2273, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1707, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1791, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1501, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-2335, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-1924, DocREL: false, DocPrecision: .06, DocRecall: 1.00
DOCID: CACM-3040, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2568, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3100, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3085, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3164, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3152, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2189, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-3124, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2758, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-2557, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1432, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1423, DocREL: false, DocPrecision: .05, DocRecall: 1.00
DOCID: CACM-1934, DocREL: false, DocPrecision: .04, DocRecall: 1.00
