Precision: .13, Recall: .62, Average Precision: .46, Reciprocal Rank: 1.00, Precision At Rank 5: .60, Precision At Rank 20: .35
DOCID: CACM-2318, DocREL: true, DocPrecision: 1.00, DocRecall: .05
DOCID: CACM-1653, DocREL: true, DocPrecision: 1.00, DocRecall: .10
DOCID: CACM-3048, DocREL: true, DocPrecision: 1.00, DocRecall: .14
DOCID: CACM-3089, DocREL: false, DocPrecision: .75, DocRecall: .14
DOCID: CACM-2452, DocREL: false, DocPrecision: .60, DocRecall: .14
DOCID: CACM-3070, DocREL: false, DocPrecision: .50, DocRecall: .14
DOCID: CACM-2882, DocREL: false, DocPrecision: .43, DocRecall: .14
DOCID: CACM-2894, DocREL: false, DocPrecision: .38, DocRecall: .14
DOCID: CACM-2319, DocREL: false, DocPrecision: .33, DocRecall: .14
DOCID: CACM-2984, DocREL: true, DocPrecision: .40, DocRecall: .19
DOCID: CACM-2542, DocREL: true, DocPrecision: .45, DocRecall: .24
DOCID: CACM-2741, DocREL: false, DocPrecision: .42, DocRecall: .24
DOCID: CACM-2571, DocREL: false, DocPrecision: .38, DocRecall: .24
DOCID: CACM-3119, DocREL: false, DocPrecision: .36, DocRecall: .24
DOCID: CACM-1827, DocREL: true, DocPrecision: .40, DocRecall: .29
DOCID: CACM-1938, DocREL: false, DocPrecision: .38, DocRecall: .29
DOCID: CACM-1931, DocREL: false, DocPrecision: .35, DocRecall: .29
DOCID: CACM-0893, DocREL: false, DocPrecision: .33, DocRecall: .29
DOCID: CACM-2522, DocREL: true, DocPrecision: .37, DocRecall: .33
DOCID: CACM-1032, DocREL: false, DocPrecision: .35, DocRecall: .33
DOCID: CACM-2268, DocREL: false, DocPrecision: .33, DocRecall: .33
DOCID: CACM-2990, DocREL: false, DocPrecision: .32, DocRecall: .33
DOCID: CACM-1028, DocREL: false, DocPrecision: .30, DocRecall: .33
DOCID: CACM-1689, DocREL: false, DocPrecision: .29, DocRecall: .33
DOCID: CACM-2862, DocREL: false, DocPrecision: .28, DocRecall: .33
DOCID: CACM-1518, DocREL: true, DocPrecision: .31, DocRecall: .38
DOCID: CACM-1940, DocREL: false, DocPrecision: .30, DocRecall: .38
DOCID: CACM-1620, DocREL: false, DocPrecision: .29, DocRecall: .38
DOCID: CACM-2634, DocREL: false, DocPrecision: .28, DocRecall: .38
DOCID: CACM-2798, DocREL: false, DocPrecision: .27, DocRecall: .38
DOCID: CACM-2494, DocREL: false, DocPrecision: .26, DocRecall: .38
DOCID: CACM-2344, DocREL: true, DocPrecision: .28, DocRecall: .43
DOCID: CACM-1805, DocREL: true, DocPrecision: .30, DocRecall: .48
DOCID: CACM-2967, DocREL: false, DocPrecision: .29, DocRecall: .48
DOCID: CACM-2886, DocREL: false, DocPrecision: .29, DocRecall: .48
DOCID: CACM-2711, DocREL: false, DocPrecision: .28, DocRecall: .48
DOCID: CACM-0591, DocREL: false, DocPrecision: .27, DocRecall: .48
DOCID: CACM-0436, DocREL: false, DocPrecision: .26, DocRecall: .48
DOCID: CACM-2535, DocREL: false, DocPrecision: .26, DocRecall: .48
DOCID: CACM-1029, DocREL: false, DocPrecision: .25, DocRecall: .48
DOCID: CACM-2720, DocREL: false, DocPrecision: .24, DocRecall: .48
DOCID: CACM-1374, DocREL: false, DocPrecision: .24, DocRecall: .48
DOCID: CACM-2716, DocREL: false, DocPrecision: .23, DocRecall: .48
DOCID: CACM-1526, DocREL: false, DocPrecision: .23, DocRecall: .48
DOCID: CACM-2859, DocREL: false, DocPrecision: .22, DocRecall: .48
DOCID: CACM-1542, DocREL: false, DocPrecision: .22, DocRecall: .48
DOCID: CACM-2437, DocREL: false, DocPrecision: .21, DocRecall: .48
DOCID: CACM-2669, DocREL: false, DocPrecision: .21, DocRecall: .48
DOCID: CACM-2988, DocREL: false, DocPrecision: .20, DocRecall: .48
DOCID: CACM-2812, DocREL: false, DocPrecision: .20, DocRecall: .48
DOCID: CACM-3044, DocREL: false, DocPrecision: .20, DocRecall: .48
DOCID: CACM-2892, DocREL: false, DocPrecision: .19, DocRecall: .48
DOCID: CACM-3072, DocREL: true, DocPrecision: .21, DocRecall: .52
DOCID: CACM-2298, DocREL: false, DocPrecision: .20, DocRecall: .52
DOCID: CACM-0605, DocREL: false, DocPrecision: .20, DocRecall: .52
DOCID: CACM-1908, DocREL: false, DocPrecision: .20, DocRecall: .52
DOCID: CACM-1719, DocREL: false, DocPrecision: .19, DocRecall: .52
DOCID: CACM-1270, DocREL: false, DocPrecision: .19, DocRecall: .52
DOCID: CACM-2017, DocREL: false, DocPrecision: .19, DocRecall: .52
DOCID: CACM-3091, DocREL: false, DocPrecision: .18, DocRecall: .52
DOCID: CACM-1536, DocREL: false, DocPrecision: .18, DocRecall: .52
DOCID: CACM-2601, DocREL: false, DocPrecision: .18, DocRecall: .52
DOCID: CACM-3169, DocREL: false, DocPrecision: .17, DocRecall: .52
DOCID: CACM-2712, DocREL: false, DocPrecision: .17, DocRecall: .52
DOCID: CACM-1030, DocREL: false, DocPrecision: .17, DocRecall: .52
DOCID: CACM-2188, DocREL: false, DocPrecision: .17, DocRecall: .52
DOCID: CACM-2217, DocREL: false, DocPrecision: .16, DocRecall: .52
DOCID: CACM-0096, DocREL: false, DocPrecision: .16, DocRecall: .52
DOCID: CACM-1177, DocREL: false, DocPrecision: .16, DocRecall: .52
DOCID: CACM-0819, DocREL: false, DocPrecision: .16, DocRecall: .52
DOCID: CACM-1699, DocREL: false, DocPrecision: .15, DocRecall: .52
DOCID: CACM-2451, DocREL: false, DocPrecision: .15, DocRecall: .52
DOCID: CACM-0360, DocREL: false, DocPrecision: .15, DocRecall: .52
DOCID: CACM-0741, DocREL: false, DocPrecision: .15, DocRecall: .52
DOCID: CACM-0742, DocREL: false, DocPrecision: .15, DocRecall: .52
DOCID: CACM-1128, DocREL: false, DocPrecision: .14, DocRecall: .52
DOCID: CACM-1093, DocREL: false, DocPrecision: .14, DocRecall: .52
DOCID: CACM-0444, DocREL: false, DocPrecision: .14, DocRecall: .52
DOCID: CACM-2951, DocREL: true, DocPrecision: .15, DocRecall: .57
DOCID: CACM-2849, DocREL: false, DocPrecision: .15, DocRecall: .57
DOCID: CACM-1792, DocREL: false, DocPrecision: .15, DocRecall: .57
DOCID: CACM-0268, DocREL: false, DocPrecision: .15, DocRecall: .57
DOCID: CACM-1503, DocREL: false, DocPrecision: .14, DocRecall: .57
DOCID: CACM-0590, DocREL: false, DocPrecision: .14, DocRecall: .57
DOCID: CACM-0517, DocREL: false, DocPrecision: .14, DocRecall: .57
DOCID: CACM-0575, DocREL: false, DocPrecision: .14, DocRecall: .57
DOCID: CACM-0589, DocREL: false, DocPrecision: .14, DocRecall: .57
DOCID: CACM-0966, DocREL: false, DocPrecision: .14, DocRecall: .57
DOCID: CACM-0281, DocREL: false, DocPrecision: .13, DocRecall: .57
DOCID: CACM-0179, DocREL: false, DocPrecision: .13, DocRecall: .57
