Precision: .22, Recall: .76, Average Precision: .54, Reciprocal Rank: 1.00, Precision At Rank 5: .80, Precision At Rank 20: .55
DOCID: CACM-2902, DocREL: true, DocPrecision: 1.00, DocRecall: .03
DOCID: CACM-1750, DocREL: true, DocPrecision: 1.00, DocRecall: .07
DOCID: CACM-2297, DocREL: true, DocPrecision: 1.00, DocRecall: .10
DOCID: CACM-2358, DocREL: false, DocPrecision: .75, DocRecall: .10
DOCID: CACM-2481, DocREL: true, DocPrecision: .80, DocRecall: .14
DOCID: CACM-2988, DocREL: true, DocPrecision: .83, DocRecall: .17
DOCID: CACM-1901, DocREL: true, DocPrecision: .86, DocRecall: .21
DOCID: CACM-1728, DocREL: false, DocPrecision: .75, DocRecall: .21
DOCID: CACM-1924, DocREL: false, DocPrecision: .67, DocRecall: .21
DOCID: CACM-1753, DocREL: false, DocPrecision: .60, DocRecall: .21
DOCID: CACM-2069, DocREL: false, DocPrecision: .55, DocRecall: .21
DOCID: CACM-2374, DocREL: false, DocPrecision: .50, DocRecall: .21
DOCID: CACM-2798, DocREL: true, DocPrecision: .54, DocRecall: .24
DOCID: CACM-3067, DocREL: false, DocPrecision: .50, DocRecall: .24
DOCID: CACM-3000, DocREL: true, DocPrecision: .53, DocRecall: .28
DOCID: CACM-2669, DocREL: true, DocPrecision: .56, DocRecall: .31
DOCID: CACM-2859, DocREL: true, DocPrecision: .59, DocRecall: .34
DOCID: CACM-2516, DocREL: false, DocPrecision: .56, DocRecall: .34
DOCID: CACM-3006, DocREL: false, DocPrecision: .53, DocRecall: .34
DOCID: CACM-1752, DocREL: true, DocPrecision: .55, DocRecall: .38
DOCID: CACM-1677, DocREL: false, DocPrecision: .52, DocRecall: .38
DOCID: CACM-2319, DocREL: false, DocPrecision: .50, DocRecall: .38
DOCID: CACM-2526, DocREL: false, DocPrecision: .48, DocRecall: .38
DOCID: CACM-1708, DocREL: false, DocPrecision: .46, DocRecall: .38
DOCID: CACM-2262, DocREL: false, DocPrecision: .44, DocRecall: .38
DOCID: CACM-2681, DocREL: false, DocPrecision: .42, DocRecall: .38
DOCID: CACM-2967, DocREL: false, DocPrecision: .41, DocRecall: .38
DOCID: CACM-2277, DocREL: false, DocPrecision: .39, DocRecall: .38
DOCID: CACM-1751, DocREL: false, DocPrecision: .38, DocRecall: .38
DOCID: CACM-2208, DocREL: false, DocPrecision: .37, DocRecall: .38
DOCID: CACM-1892, DocREL: false, DocPrecision: .35, DocRecall: .38
DOCID: CACM-1642, DocREL: true, DocPrecision: .38, DocRecall: .41
DOCID: CACM-2365, DocREL: false, DocPrecision: .36, DocRecall: .41
DOCID: CACM-2435, DocREL: true, DocPrecision: .38, DocRecall: .45
DOCID: CACM-2928, DocREL: false, DocPrecision: .37, DocRecall: .45
DOCID: CACM-1826, DocREL: false, DocPrecision: .36, DocRecall: .45
DOCID: CACM-1725, DocREL: false, DocPrecision: .35, DocRecall: .45
DOCID: CACM-2918, DocREL: true, DocPrecision: .37, DocRecall: .48
DOCID: CACM-0944, DocREL: false, DocPrecision: .36, DocRecall: .48
DOCID: CACM-1409, DocREL: false, DocPrecision: .35, DocRecall: .48
DOCID: CACM-2625, DocREL: false, DocPrecision: .34, DocRecall: .48
DOCID: CACM-0855, DocREL: false, DocPrecision: .33, DocRecall: .48
DOCID: CACM-1845, DocREL: false, DocPrecision: .33, DocRecall: .48
DOCID: CACM-2017, DocREL: false, DocPrecision: .32, DocRecall: .48
DOCID: CACM-2867, DocREL: false, DocPrecision: .31, DocRecall: .48
DOCID: CACM-3153, DocREL: false, DocPrecision: .30, DocRecall: .48
DOCID: CACM-1657, DocREL: false, DocPrecision: .30, DocRecall: .48
DOCID: CACM-1641, DocREL: true, DocPrecision: .31, DocRecall: .52
DOCID: CACM-2343, DocREL: false, DocPrecision: .31, DocRecall: .52
DOCID: CACM-2582, DocREL: false, DocPrecision: .30, DocRecall: .52
DOCID: CACM-2668, DocREL: false, DocPrecision: .29, DocRecall: .52
DOCID: CACM-2095, DocREL: true, DocPrecision: .31, DocRecall: .55
DOCID: CACM-1626, DocREL: false, DocPrecision: .30, DocRecall: .55
DOCID: CACM-2864, DocREL: true, DocPrecision: .31, DocRecall: .59
DOCID: CACM-2818, DocREL: true, DocPrecision: .33, DocRecall: .62
DOCID: CACM-0865, DocREL: false, DocPrecision: .32, DocRecall: .62
DOCID: CACM-2868, DocREL: false, DocPrecision: .32, DocRecall: .62
DOCID: CACM-2596, DocREL: true, DocPrecision: .33, DocRecall: .66
DOCID: CACM-2497, DocREL: false, DocPrecision: .32, DocRecall: .66
DOCID: CACM-0940, DocREL: false, DocPrecision: .32, DocRecall: .66
DOCID: CACM-2646, DocREL: false, DocPrecision: .31, DocRecall: .66
DOCID: CACM-2378, DocREL: false, DocPrecision: .31, DocRecall: .66
DOCID: CACM-2396, DocREL: false, DocPrecision: .30, DocRecall: .66
DOCID: CACM-1747, DocREL: false, DocPrecision: .30, DocRecall: .66
DOCID: CACM-2626, DocREL: false, DocPrecision: .29, DocRecall: .66
DOCID: CACM-2624, DocREL: false, DocPrecision: .29, DocRecall: .66
DOCID: CACM-2498, DocREL: true, DocPrecision: .30, DocRecall: .69
DOCID: CACM-1810, DocREL: false, DocPrecision: .29, DocRecall: .69
DOCID: CACM-2911, DocREL: false, DocPrecision: .29, DocRecall: .69
DOCID: CACM-0856, DocREL: false, DocPrecision: .29, DocRecall: .69
DOCID: CACM-3118, DocREL: false, DocPrecision: .28, DocRecall: .69
DOCID: CACM-1856, DocREL: false, DocPrecision: .28, DocRecall: .69
DOCID: CACM-2863, DocREL: false, DocPrecision: .27, DocRecall: .69
DOCID: CACM-2162, DocREL: false, DocPrecision: .27, DocRecall: .69
DOCID: CACM-2156, DocREL: false, DocPrecision: .27, DocRecall: .69
DOCID: CACM-2377, DocREL: false, DocPrecision: .26, DocRecall: .69
DOCID: CACM-1456, DocREL: false, DocPrecision: .26, DocRecall: .69
DOCID: CACM-1247, DocREL: false, DocPrecision: .26, DocRecall: .69
DOCID: CACM-1327, DocREL: false, DocPrecision: .25, DocRecall: .69
DOCID: CACM-1754, DocREL: false, DocPrecision: .25, DocRecall: .69
DOCID: CACM-3050, DocREL: false, DocPrecision: .25, DocRecall: .69
DOCID: CACM-2734, DocREL: true, DocPrecision: .26, DocRecall: .72
DOCID: CACM-3097, DocREL: false, DocPrecision: .25, DocRecall: .72
DOCID: CACM-2375, DocREL: false, DocPrecision: .25, DocRecall: .72
DOCID: CACM-1154, DocREL: false, DocPrecision: .25, DocRecall: .72
DOCID: CACM-2914, DocREL: false, DocPrecision: .24, DocRecall: .72
DOCID: CACM-2211, DocREL: false, DocPrecision: .24, DocRecall: .72
DOCID: CACM-1471, DocREL: false, DocPrecision: .24, DocRecall: .72
DOCID: CACM-1949, DocREL: false, DocPrecision: .24, DocRecall: .72
DOCID: CACM-2249, DocREL: false, DocPrecision: .23, DocRecall: .72
DOCID: CACM-3068, DocREL: false, DocPrecision: .23, DocRecall: .72
DOCID: CACM-2983, DocREL: true, DocPrecision: .24, DocRecall: .76
DOCID: CACM-0058, DocREL: false, DocPrecision: .24, DocRecall: .76
DOCID: CACM-0322, DocREL: false, DocPrecision: .23, DocRecall: .76
DOCID: CACM-2406, DocREL: false, DocPrecision: .23, DocRecall: .76
DOCID: CACM-2362, DocREL: false, DocPrecision: .23, DocRecall: .76
DOCID: CACM-2680, DocREL: false, DocPrecision: .23, DocRecall: .76
DOCID: CACM-1295, DocREL: false, DocPrecision: .22, DocRecall: .76
DOCID: CACM-3112, DocREL: false, DocPrecision: .22, DocRecall: .76
DOCID: CACM-2978, DocREL: false, DocPrecision: .22, DocRecall: .76
