Precision: .11, Recall: .92, Average Precision: .36, Reciprocal Rank: 1.00, Precision At Rank 5: .20, Precision At Rank 20: .30
DOCID: CACM-2651, DocREL: true, DocPrecision: 1.00, DocRecall: .08
DOCID: CACM-3105, DocREL: false, DocPrecision: .50, DocRecall: .08
DOCID: CACM-2956, DocREL: false, DocPrecision: .33, DocRecall: .08
DOCID: CACM-2958, DocREL: false, DocPrecision: .25, DocRecall: .08
DOCID: CACM-2940, DocREL: false, DocPrecision: .20, DocRecall: .08
DOCID: CACM-2265, DocREL: true, DocPrecision: .33, DocRecall: .17
DOCID: CACM-3103, DocREL: false, DocPrecision: .29, DocRecall: .17
DOCID: CACM-2941, DocREL: true, DocPrecision: .38, DocRecall: .25
DOCID: CACM-3031, DocREL: true, DocPrecision: .44, DocRecall: .33
DOCID: CACM-2957, DocREL: false, DocPrecision: .40, DocRecall: .33
DOCID: CACM-2470, DocREL: false, DocPrecision: .36, DocRecall: .33
DOCID: CACM-1861, DocREL: true, DocPrecision: .42, DocRecall: .42
DOCID: CACM-2939, DocREL: true, DocPrecision: .46, DocRecall: .50
DOCID: CACM-1614, DocREL: false, DocPrecision: .43, DocRecall: .50
DOCID: CACM-2254, DocREL: false, DocPrecision: .40, DocRecall: .50
DOCID: CACM-2937, DocREL: false, DocPrecision: .38, DocRecall: .50
DOCID: CACM-0867, DocREL: false, DocPrecision: .35, DocRecall: .50
DOCID: CACM-2705, DocREL: false, DocPrecision: .33, DocRecall: .50
DOCID: CACM-2341, DocREL: false, DocPrecision: .32, DocRecall: .50
DOCID: CACM-2082, DocREL: false, DocPrecision: .30, DocRecall: .50
DOCID: CACM-1678, DocREL: false, DocPrecision: .29, DocRecall: .50
DOCID: CACM-2632, DocREL: true, DocPrecision: .32, DocRecall: .58
DOCID: CACM-2931, DocREL: false, DocPrecision: .30, DocRecall: .58
DOCID: CACM-1379, DocREL: false, DocPrecision: .29, DocRecall: .58
DOCID: CACM-1902, DocREL: false, DocPrecision: .28, DocRecall: .58
DOCID: CACM-1835, DocREL: false, DocPrecision: .27, DocRecall: .58
DOCID: CACM-1098, DocREL: false, DocPrecision: .26, DocRecall: .58
DOCID: CACM-2603, DocREL: false, DocPrecision: .25, DocRecall: .58
DOCID: CACM-2051, DocREL: false, DocPrecision: .24, DocRecall: .58
DOCID: CACM-1463, DocREL: false, DocPrecision: .23, DocRecall: .58
